"Temperature (C)","Pression (mBar)","Altitude (m)","Time"
"24","991",,"16:15:4"
"24","991",,"16:15:5"
"24","991",,"16:15:5"
"24","991",,"16:15:6"
"24","991",,"16:15:6"
"24","991",,"16:15:7"
"24","991",,"16:15:7"
"24","991",,"16:15:8"
"24","991",,"16:15:8"
"24","991",,"16:15:9"
"24","991",,"16:15:9"
"24","991",,"16:15:10"
"24","991",,"16:15:10"
"24","991",,"16:15:11"
"24","991",,"16:15:11"
